Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status
1003501,Kaifeng,"Kaifeng,Henan,China",20178,CN,City,Active
1003502,Luohe,"Luohe,Henan,China",20178,CN,City,Active
1003503,Luoyang,"Luoyang,Henan,China",20178,CN,City,Active
1003504,Nanyang,"Nanyang,Henan,China",20178,CN,City,Active
1003505,Pingdingshan,"Pingdingshan,Henan,China",20178,CN,City,Active
1003506,Puyang,"Puyang,Henan,China",20178,CN,City,Active
1003507,Shangqiu,"Shangqiu,Henan,China",20178,CN,City,Active
1003508,Xinxiang,"Xinxiang,Henan,China",20178,CN,City,Active
1003509,Xinyang,"Xinyang,Henan,China",20178,CN,City,Active
1003510,Xuchang,"Xuchang,Henan,China",20178,CN,City,Active
1003511,Zhengzhou,"Zhengzhou,Henan,China",20178,CN,City,Active
1003512,Zhoukou,"Zhoukou,Henan,China",20178,CN,City,Active
1003513,Zhumadian,"Zhumadian,Henan,China",20178,CN,City,Active
1003515,Baoding,"Baoding,Hebei,China",20165,CN,City,Active
1003517,Enshi,"Enshi,Hubei,China",20179,CN,City,Active
1003520,Huanggang,"Huanggang,Hubei,China",20179,CN,City,Active
1003521,Huangshi,"Huangshi,Hubei,China",20179,CN,City,Active
1003522,Jingmen,"Jingmen,Hubei,China",20179,CN,City,Active
1003530,Shiyan,"Shiyan,Hubei,China",20179,CN,City,Active
1003533,Wuhan,"Wuhan,Hubei,China",20179,CN,City,Active
1003534,Xiangyang,"Xiangyang,Hubei,China",20179,CN,City,Active
1003535,Xianning,"Xianning,Hubei,China",20179,CN,City,Active
1003537,Xiaogan,"Xiaogan,Hubei,China",20179,CN,City,Active
1003538,Yichang,"Yichang,Hubei,China",20179,CN,City,Active
1003540,Changde,"Changde,Hunan,China",20180,CN,City,Active
1003541,Changsha,"Changsha,Hunan,China",20180,CN,City,Active
1003542,Chenzhou,"Chenzhou,Hunan,China",20180,CN,City,Active
1003544,Hengyang,"Hengyang,Hunan,China",20180,CN,City,Active
1003545,Huaihua,"Huaihua,Hunan,China",20180,CN,City,Active
1003550,Loudi,"Loudi,Hunan,China",20180,CN,City,Active
1003551,Shaoyang,"Shaoyang,Hunan,China",20180,CN,City,Active
1003552,Xiangtan,"Xiangtan,Hunan,China",20180,CN,City,Active
1003553,Yiyang,"Yiyang,Hunan,China",20180,CN,City,Active
1003554,Yueyang,"Yueyang,Hunan,China",20180,CN,City,Active
1003555,Zhuzhou,"Zhuzhou,Hunan,China",20180,CN,City,Active
1003556,Chaozhou,"Chaozhou,Guangdong,China",20181,CN,City,Active
1003557,Dongguan,"Dongguan,Guangdong,China",20181,CN,City,Active
1003558,Foshan,"Foshan,Guangdong,China",20181,CN,City,Active
1003559,Guangzhou,"Guangzhou,Guangdong,China",20181,CN,City,Active
1003560,Heyuan,"Heyuan,Guangdong,China",20181,CN,City,Active
1003562,Huizhou,"Huizhou,Guangdong,China",20181,CN,City,Active
1003563,Jiangmen,"Jiangmen,Guangdong,China",20181,CN,City,Active
1003564,Jieyang,"Jieyang,Guangdong,China",20181,CN,City,Active
1003565,Maoming,"Maoming,Guangdong,China",20181,CN,City,Active
1003567,Qingyuan,"Qingyuan,Guangdong,China",20181,CN,City,Active
1003568,Shantou,"Shantou,Guangdong,China",20181,CN,City,Active
1003569,Shanwei,"Shanwei,Guangdong,China",20181,CN,City,Active
1003570,Shaoguan,"Shaoguan,Guangdong,China",20181,CN,City,Active
1003571,Shenzhen,"Shenzhen,Guangdong,China",20181,CN,City,Active
1003574,Yangjiang,"Yangjiang,Guangdong,China",20181,CN,City,Active
1003575,Yunfu,"Yunfu,Guangdong,China",20181,CN,City,Active
1003576,Zhanjiang,"Zhanjiang,Guangdong,China",20181,CN,City,Active
1003577,Zhaoqing,"Zhaoqing,Guangdong,China",20181,CN,City,Active
1003578,Zhuhai,"Zhuhai,Guangdong,China",20181,CN,City,Active
1003580,Guilin,"Guilin,Guangxi,China",20182,CN,City,Active
1003581,Liuzhou,"Liuzhou,Guangxi,China",20182,CN,City,Active
1003582,Nanning,"Nanning,Guangxi,China",20182,CN,City,Active
1003583,Wuzhou,"Wuzhou,Guangxi,China",20182,CN,City,Active
1003585,Yulin,"Yulin,Guangxi,China",20182,CN,City,Active
1003587,Haikou,"Haikou,Hainan,China",20183,CN,City,Active
1003591,Chongqing,"Chongqing,Chongqing,China",20184,CN,City,Active
1003592,Chengdu,"Chengdu,Sichuan,China",20185,CN,City,Active
1003593,Deyang,"Deyang,Sichuan,China",20185,CN,City,Active
1003595,Leshan,"Leshan,Sichuan,China",20185,CN,City,Active
1003596,Luzhou,"Luzhou,Sichuan,China",20185,CN,City,Active
1003598,Mianyang,"Mianyang,Sichuan,China",20185,CN,City,Active
1003599,Nanchong,"Nanchong,Sichuan,China",20185,CN,City,Active
1003600,Neijiang,"Neijiang,Sichuan,China",20185,CN,City,Active
1003601,Panzhihua,"Panzhihua,Sichuan,China",20185,CN,City,Active
1003603,Zigong,"Zigong,Sichuan,China",20185,CN,City,Active
1003605,Guiyang,"Guiyang,Guizhou,China",20186,CN,City,Active
1003606,Liupanshui,"Liupanshui,Guizhou,China",20186,CN,City,Active
1003607,Zunyi,"Zunyi,Guizhou,China",20186,CN,City,Active
1003608,Chuxiong,"Chuxiong,Yunnan,China",20187,CN,City,Active
1003609,Dali,"Dali,Yunnan,China",20187,CN,City,Active
1003610,Kunming,"Kunming,Yunnan,China",20187,CN,City,Active
1003614,Qujing,"Qujing,Yunnan,China",20187,CN,City,Active
1003615,Yuxi,"Yuxi,Yunnan,China",20187,CN,City,Active
1003616,Lhasa,"Lhasa,Tibet,China",20188,CN,City,Active
1003618,Baoji,"Baoji,Shaanxi,China",20189,CN,City,Active
1003619,Datong,"Datong,Shanxi,China",20166,CN,City,Active
1003621,Weinan,"Weinan,Shaanxi,China",20189,CN,City,Active
1003622,Xi'an,"Xi'an,Shaanxi,China",20189,CN,City,Active
1003623,Xianyang,"Xianyang,Shaanxi,China",20189,CN,City,Active
1003624,Yan'an,"Yan'an,Shaanxi,China",20189,CN,City,Active
1003627,Jiayuguan,"Jiayuguan,Gansu,China",20190,CN,City,Active
1003628,Jiuquan,"Jiuquan,Gansu,China",20190,CN,City,Active
1003629,Lanzhou,"Lanzhou,Gansu,China",20190,CN,City,Active
1003630,Tianshui,"Tianshui,Gansu,China",20190,CN,City,Active
1003631,Wuwei,"Wuwei,Gansu,China",20190,CN,City,Active
1003633,Xining,"Xining,Qinghai,China",20191,CN,City,Active
1003634,Guyuan,"Guyuan,Ningxia,China",20192,CN,City,Active
1003636,Shizuishan,"Shizuishan,Ningxia,China",20192,CN,City,Active
1003637,Wuzhong,"Wuzhong,Ningxia,China",20192,CN,City,Active
1003638,Yinchuan,"Yinchuan,Ningxia,China",20192,CN,City,Active
1003639,Changji,"Changji,Xinjiang,China",20193,CN,City,Active
1003641,Urumqi,"Urumqi,Xinjiang,China",20193,CN,City,Active
1003648,Kinshasa,"Kinshasa,Democratic Republic of the Congo",2180,CD,City,Active
1003652,Envigado,"Envigado,Antioquia,Colombia",20198,CO,City,Active
1003653,Itagui,"Itagui,Antioquia,Colombia",20198,CO,City,Active
1003654,Medellin,"Medellin,Antioquia,Colombia",20198,CO,City,Active
1003657,Manizales,"Manizales,Caldas,Colombia",20201,CO,City,Active
1003658,Tocancipa,"Tocancipa,Cundinamarca,Colombia",20202,CO,City,Active
1003659,Bogota,"Bogota,Bogota,Colombia",20203,CO,City,Active
1003660,Neiva,"Neiva,Huila,Colombia",20204,CO,City,Active
1003662,Villavicencio,"Villavicencio,Meta,Colombia",20205,CO,City,Active
1003663,Pasto,"Pasto,Narino,Colombia",20206,CO,City,Active
1003664,San Francisco,"San Francisco,Putumayo,Colombia",20207,CO,City,Active
1003665,Pereira,"Pereira,Risaralda,Colombia",20208,CO,City,Active
1003666,Bucaramanga,"Bucaramanga,Santander Department,Colombia",20209,CO,City,Active
1003667,Buenaventura,"Buenaventura,Valle del Cauca,Colombia",20211,CO,City,Active
1003668,Cali,"Cali,Valle del Cauca,Colombia",20211,CO,City,Active
1003669,Popayan,"Popayan,Cauca Department,Colombia",21511,CO,City,Active
1003670,Yumbo,"Yumbo,Valle del Cauca,Colombia",20211,CO,City,Active
1003671,Moroni,"Moroni,Ngazidja,Comoros",21271,KM,City,Active
1003673,Alajuela,"Alajuela,Alajuela Province,Costa Rica",9070299,CR,City,Active
1003674,Cartago,"Cartago,Cartago Province,Costa Rica",9070294,CR,City,Active
1003676,Liberia,"Liberia,Guanacaste Province,Costa Rica",9070297,CR,City,Active
1003677,Limon,"Limon,Limon Province,Costa Rica",9070295,CR,City,Active
1003680,Punta Arenas,"Punta Arenas,Puntarenas Province,Costa Rica",9070298,CR,City,Active
1003682,San Isidro de El General,"San Isidro de El General,San Jose Province,Costa Rica",9070296,CR,City,Active
1003683,San Jose,"San Jose,San Jose Province,Costa Rica",9070296,CR,City,Active
1003685,Uruca,"Uruca,San Jose Province,Costa Rica",9070296,CR,City,Active
1003697,George Town,"George Town,Cayman Islands",2136,KY,City,Active
1003698,Limassol,"Limassol,Limassol,Cyprus",20215,CY,City,Active
1003699,Nicosia,"Nicosia,Nicosia,Cyprus",9070307,CY,City,Active
1003700,Strovolos,"Strovolos,Nicosia,Cyprus",9070307,CY,City,Active
1003701,Larnaca,"Larnaca,Larnaca,Cyprus",20216,CY,City,Active
1003703,Paphos,"Paphos,Paphos,Cyprus",20217,CY,City,Active
1003704,Ceske Budejovice,"Ceske Budejovice,South Bohemian Region,Czechia",20218,CZ,City,Active
1003705,Cesky Krumlov,"Cesky Krumlov,South Bohemian Region,Czechia",20218,CZ,City,Active
1003706,Jindrichuv Hradec,"Jindrichuv Hradec,South Bohemian Region,Czechia",20218,CZ,City,Active
1003707,Milevsko,"Milevsko,South Bohemian Region,Czechia",20218,CZ,City,Active
1003708,Pelhrimov,"Pelhrimov,Vysocina Region,Czechia",21504,CZ,City,Active
1003709,Pisek,"Pisek,South Bohemian Region,Czechia",20218,CZ,City,Active
1003710,Pilsen,"Pilsen,Plzen Region,Czechia",21501,CZ,City,Active
1003711,Prachatice,"Prachatice,South Bohemian Region,Czechia",20218,CZ,City,Active
1003712,Sezimovo Usti,"Sezimovo Usti,South Bohemian Region,Czechia",20218,CZ,City,Active
1003713,Strakonice,"Strakonice,South Bohemian Region,Czechia",20218,CZ,City,Active
1003714,Tabor,"Tabor,South Bohemian Region,Czechia",20218,CZ,City,Active
1003715,Blansko,"Blansko,South Moravian Region,Czechia",20219,CZ,City,Active
1003716,Breclav,"Breclav,South Moravian Region,Czechia",20219,CZ,City,Active
1003717,Brno,"Brno,South Moravian Region,Czechia",20219,CZ,City,Active
1003718,Bystrice pod Hostynem,"Bystrice pod Hostynem,Zlin Region,Czechia",21505,CZ,City,Active
1003719,Hodonin,"Hodonin,South Moravian Region,Czechia",20219,CZ,City,Active
1003720,Holesov,"Holesov,Zlin Region,Czechia",21505,CZ,City,Active
1003721,Hustopece,"Hustopece,South Moravian Region,Czechia",20219,CZ,City,Active
1003722,Ivancice,"Ivancice,South Moravian Region,Czechia",20219,CZ,City,Active
1003723,Jihlava,"Jihlava,Vysocina Region,Czechia",21504,CZ,City,Active
1003724,Konice,"Konice,Olomouc Region,Czechia",21499,CZ,City,Active
1003725,Kromeriz,"Kromeriz,Zlin Region,Czechia",21505,CZ,City,Active
1003726,Kunovice,"Kunovice,Zlin Region,Czechia",21505,CZ,City,Active
1003727,Kurim,"Kurim,South Moravian Region,Czechia",20219,CZ,City,Active
1003728,Kyjov,"Kyjov,South Moravian Region,Czechia",20219,CZ,City,Active
1003729,Mikulov,"Mikulov,South Moravian Region,Czechia",20219,CZ,City,Active
1003730,Moravske Budejovice,"Moravske Budejovice,Vysocina Region,Czechia",21504,CZ,City,Active
1003731,Otrokovice,"Otrokovice,Zlin Region,Czechia",21505,CZ,City,Active
1003732,Polna,"Polna,Vysocina Region,Czechia",21504,CZ,City,Active
1003733,Prostejov,"Prostejov,Olomouc Region,Czechia",21499,CZ,City,Active
1003734,Rajec-Jestrebi,"Rajec-Jestrebi,South Moravian Region,Czechia",20219,CZ,City,Active
1003735,Slavkov u Brna,"Slavkov u Brna,South Moravian Region,Czechia",20219,CZ,City,Active
1003736,Stare Mesto,"Stare Mesto,Zlin Region,Czechia",21505,CZ,City,Active
1003737,Trebic,"Trebic,Vysocina Region,Czechia",21504,CZ,City,Active
1003738,Trest,"Trest,Vysocina Region,Czechia",21504,CZ,City,Active
1003739,Uherske Hradiste,"Uherske Hradiste,Zlin Region,Czechia",21505,CZ,City,Active
1003740,Uhersky Brod,"Uhersky Brod,Zlin Region,Czechia",21505,CZ,City,Active
1003741,Velke Mezirici,"Velke Mezirici,Vysocina Region,Czechia",21504,CZ,City,Active
1003742,Vyskov,"Vyskov,South Moravian Region,Czechia",20219,CZ,City,Active
1003743,Zdar nad Sazavou,"Zdar nad Sazavou,Vysocina Region,Czechia",21504,CZ,City,Active
1003744,Zlin,"Zlin,Zlin Region,Czechia",21505,CZ,City,Active
1003745,Znojmo,"Znojmo,South Moravian Region,Czechia",20219,CZ,City,Active
1003746,Ceska Kamenice,"Ceska Kamenice,Usti nad Labem Region,Czechia",21503,CZ,City,Active
1003747,Ceska Lipa,"Ceska Lipa,Liberec Region,Czechia",21497,CZ,City,Active
1003748,Chomutov,"Chomutov,Usti nad Labem Region,Czechia",21503,CZ,City,Active
1003749,Decin,"Decin,Usti nad Labem Region,Czechia",21503,CZ,City,Active
1003750,Duchcov,"Duchcov,Usti nad Labem Region,Czechia",21503,CZ,City,Active
1003752,Hranice,"Hranice,Olomouc Region,Czechia",21499,CZ,City,Active
1003753,Jablonec nad Nisou,"Jablonec nad Nisou,Liberec Region,Czechia",21497,CZ,City,Active
1003754,Liberec,"Liberec,Liberec Region,Czechia",21497,CZ,City,Active
1003755,Litomerice,"Litomerice,Usti nad Labem Region,Czechia",21503,CZ,City,Active
1003756,Louny,"Louny,Usti nad Labem Region,Czechia",21503,CZ,City,Active
1003757,Lovosice,"Lovosice,Usti nad Labem Region,Czechia",21503,CZ,City,Active
1003758,Most,"Most,Usti nad Labem Region,Czechia",21503,CZ,City,Active
1003760,Roudnice nad Labem,"Roudnice nad Labem,Usti nad Labem Region,Czechia",21503,CZ,City,Active
1003761,Roznov pod Radhostem,"Roznov pod Radhostem,Zlin Region,Czechia",21505,CZ,City,Active
1003762,Rumburk,"Rumburk,Usti nad Labem Region,Czechia",21503,CZ,City,Active
1003763,Steti,"Steti,Usti nad Labem Region,Czechia",21503,CZ,City,Active
1003764,Sumperk,"Sumperk,Olomouc Region,Czechia",21499,CZ,City,Active
1003765,Teplice,"Teplice,Usti nad Labem Region,Czechia",21503,CZ,City,Active
1003766,Usti nad Labem,"Usti nad Labem,Usti nad Labem Region,Czechia",21503,CZ,City,Active
1003767,Varnsdorf,"Varnsdorf,Usti nad Labem Region,Czechia",21503,CZ,City,Active
1003768,Zatec,"Zatec,Usti nad Labem Region,Czechia",21503,CZ,City,Active
1003769,Bridlicna,"Bridlicna,Moravian-Silesian Region,Czechia",21498,CZ,City,Active
1003770,Cesky Tesin,"Cesky Tesin,Moravian-Silesian Region,Czechia",21498,CZ,City,Active
1003771,Frydek-Mistek,"Frydek-Mistek,Moravian-Silesian Region,Czechia",21498,CZ,City,Active
1003772,Jesenik,"Jesenik,Olomouc Region,Czechia",21499,CZ,City,Active
1003773,Karvina,"Karvina,Moravian-Silesian Region,Czechia",21498,CZ,City,Active
1003774,Koprivnice,"Koprivnice,Moravian-Silesian Region,Czechia",21498,CZ,City,Active
1003775,Krnov,"Krnov,Moravian-Silesian Region,Czechia",21498,CZ,City,Active
1003776,Mohelnice,"Mohelnice,Olomouc Region,Czechia",21499,CZ,City,Active
1003777,Novy Bohumin,"Novy Bohumin,Moravian-Silesian Region,Czechia",21498,CZ,City,Active
1003778,Novy Jicin,"Novy Jicin,Moravian-Silesian Region,Czechia",21498,CZ,City,Active
1003779,Olomouc,"Olomouc,Olomouc Region,Czechia",21499,CZ,City,Active
1003780,Opava,"Opava,Moravian-Silesian Region,Czechia",21498,CZ,City,Active
1003781,Orlova,"Orlova,Moravian-Silesian Region,Czechia",21498,CZ,City,Active
1003782,Ostrava,"Ostrava,Moravian-Silesian Region,Czechia",21498,CZ,City,Active
1003783,Prerov,"Prerov,Olomouc Region,Czechia",21499,CZ,City,Active
1003784,Trinec,"Trinec,Moravian-Silesian Region,Czechia",21498,CZ,City,Active
1003785,Valasske Mezirici,"Valasske Mezirici,Zlin Region,Czechia",21505,CZ,City,Active
1003786,Vsetin,"Vsetin,Zlin Region,Czechia",21505,CZ,City,Active
1003787,Benesov,"Benesov,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003788,Beroun,"Beroun,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003789,Brandys nad Labem-Stara Boleslav,"Brandys nad Labem-Stara Boleslav,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003790,Caslav,"Caslav,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003791,Celakovice,"Celakovice,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003792,Dublovice,"Dublovice,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003793,Horovice,"Horovice,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003794,Kladno,"Kladno,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003795,Kolin,"Kolin,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003796,Kralupy nad Vltavou,"Kralupy nad Vltavou,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003797,Kutna Hora,"Kutna Hora,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003798,Melnik,"Melnik,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003799,Mlada Boleslav,"Mlada Boleslav,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003800,Mnichovice,"Mnichovice,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003801,Nymburk,"Nymburk,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003802,Porici nad Sazavou,"Porici nad Sazavou,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003803,Prague,"Prague,Prague,Czechia",21502,CZ,City,Active
1003804,Pribram,"Pribram,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003805,Rakovnik,"Rakovnik,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003806,Roztoky,"Roztoky,Rakovnik,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003808,Zruc nad Sazavou,"Zruc nad Sazavou,Central Bohemian Region,Czechia",21494,CZ,City,Active
1003809,Broumov,"Broumov,Hradec Kralove Region,Czechia",21495,CZ,City,Active
1003810,Ceska Trebova,"Ceska Trebova,Pardubice Region,Czechia",21500,CZ,City,Active
1003811,Chotebor,"Chotebor,Vysocina Region,Czechia",21504,CZ,City,Active
1003812,Chrudim,"Chrudim,Pardubice Region,Czechia",21500,CZ,City,Active
1003813,Dobruska,"Dobruska,Hradec Kralove Region,Czechia",21495,CZ,City,Active
1003814,Dvur Kralove nad Labem,"Dvur Kralove nad Labem,Hradec Kralove Region,Czechia",21495,CZ,City,Active
1003815,Havlickuv Brod,"Havlickuv Brod,Vysocina Region,Czechia",21504,CZ,City,Active
1003816,Hlinsko,"Hlinsko,Pardubice Region,Czechia",21500,CZ,City,Active
1003817,Hradec Kralove,"Hradec Kralove,Hradec Kralove Region,Czechia",21495,CZ,City,Active
1003818,Jaromer,"Jaromer,Hradec Kralove Region,Czechia",21495,CZ,City,Active
1003819,Jicin,"Jicin,Hradec Kralove Region,Czechia",21495,CZ,City,Active
1003820,Lanskroun,"Lanskroun,Pardubice Region,Czechia",21500,CZ,City,Active
1003821,Litomysl,"Litomysl,Pardubice Region,Czechia",21500,CZ,City,Active
1003822,Lomnice nad Popelkou,"Lomnice nad Popelkou,Liberec Region,Czechia",21497,CZ,City,Active
1003823,Nachod,"Nachod,Hradec Kralove Region,Czechia",21495,CZ,City,Active
1003824,Pardubice,"Pardubice,Pardubice Region,Czechia",21500,CZ,City,Active
1003825,Policka,"Policka,Pardubice Region,Czechia",21500,CZ,City,Active
1003826,Prelouc,"Prelouc,Pardubice Region,Czechia",21500,CZ,City,Active
1003827,Rychnov nad Kneznou,"Rychnov nad Kneznou,Hradec Kralove Region,Czechia",21495,CZ,City,Active
1003828,Sadova,"Sadova,Hradec Kralove Region,Czechia",21495,CZ,City,Active
1003829,Semily,"Semily,Liberec Region,Czechia",21497,CZ,City,Active
1003830,Stare Hradiste,"Stare Hradiste,Pardubice Region,Czechia",21500,CZ,City,Active
1003831,Svitavy,"Svitavy,Pardubice Region,Czechia",21500,CZ,City,Active
1003832,Trutnov,"Trutnov,Hradec Kralove Region,Czechia",21495,CZ,City,Active
1003833,Turnov,"Turnov,Liberec Region,Czechia",21497,CZ,City,Active
1003834,Usti nad Orlici,"Usti nad Orlici,Pardubice Region,Czechia",21500,CZ,City,Active
1003835,Vrchlabi,"Vrchlabi,Hradec Kralove Region,Czechia",21495,CZ,City,Active
1003836,Vysoke Myto,"Vysoke Myto,Pardubice Region,Czechia",21500,CZ,City,Active
1003837,Zamberk,"Zamberk,Pardubice Region,Czechia",21500,CZ,City,Active
1003838,As,"As,Karlovy Vary Region,Czechia",21496,CZ,City,Active
1003839,Cheb,"Cheb,Karlovy Vary Region,Czechia",21496,CZ,City,Active
1003840,Domazlice,"Domazlice,Plzen Region,Czechia",21501,CZ,City,Active
1003841,Horazdovice,"Horazdovice,Plzen Region,Czechia",21501,CZ,City,Active
1003842,Karlovy Vary,"Karlovy Vary,Karlovy Vary Region,Czechia",21496,CZ,City,Active
1003843,Kdyne,"Kdyne,Plzen Region,Czechia",21501,CZ,City,Active
1003844,Klatovy,"Klatovy,Plzen Region,Czechia",21501,CZ,City,Active
1003845,Marianske Lazne,"Marianske Lazne,Karlovy Vary Region,Czechia",21496,CZ,City,Active
1003846,Nejdek,"Nejdek,Karlovy Vary Region,Czechia",21496,CZ,City,Active
1003847,Ostrov,"Ostrov,Karlovy Vary Region,Czechia",21496,CZ,City,Active
1003848,Rokycany,"Rokycany,Plzen Region,Czechia",21501,CZ,City,Active
1003849,Rozvadov,"Rozvadov,Plzen Region,Czechia",21501,CZ,City,Active
1003850,Sokolov,"Sokolov,Karlovy Vary Region,Czechia",21496,CZ,City,Active
1003851,Tachov,"Tachov,Plzen Region,Czechia",21501,CZ,City,Active
1003854,Berlin,"Berlin,Berlin,Germany",20226,DE,City,Active
1003855,Bad Belzig,"Bad Belzig,Brandenburg,Germany",20227,DE,City,Active
1003856,Birkenwerder,"Birkenwerder,Brandenburg,Germany",20227,DE,City,Active
1003857,Brandenburg,"Brandenburg,Brandenburg,Germany",20227,DE,City,Active
1003858,Bremerhaven,"Bremerhaven,Bremen,Germany",20230,DE,City,Active
1003859,Cottbus,"Cottbus,Brandenburg,Germany",20227,DE,City,Active
1003861,Eberswalde,"Eberswalde,Brandenburg,Germany",20227,DE,City,Active
1003862,Eisenhuttenstadt,"Eisenhuttenstadt,Brandenburg,Germany",20227,DE,City,Active
1003863,Falkenhagen,"Falkenhagen,Brandenburg,Germany",20227,DE,City,Active
1003864,Schorfheide,"Schorfheide,Brandenburg,Germany",20227,DE,City,Active
1003865,Finsterwalde,"Finsterwalde,Brandenburg,Germany",20227,DE,City,Active
1003866,Frankfurt an der Oder,"Frankfurt an der Oder,Brandenburg,Germany",20227,DE,City,Active
1003867,Furstenwalde,"Furstenwalde,Brandenburg,Germany",20227,DE,City,Active
1003868,Golssen,"Golssen,Brandenburg,Germany",20227,DE,City,Active
1003870,Blankenfelde-Mahlow,"Blankenfelde-Mahlow,Brandenburg,Germany",20227,DE,City,Active
